,Peak Intensity,Peak Energy Bin,Peak Energy In Bin,Mean Time,Std Time,Mean Energy,Std Energy,SNR,Rise Time,Decay Time,Duration,Centroid,Skewness,Kurtosis,Total Energy Released,Peak Time
13,1489.1964111328125,0.06660603427886963,6340.382096290588,0.15902413514792796,0.08544578450239299,34.25899918286522,66.57995050988129,19.920481269632152,0.06,0.27167004585266114,0.33167004585266113,0.1616200603761342,0.13828930795451508,-1.0486509981509942,365132.4132909775,0.06740200519561768
14,96.75515747070312,0.33848407459259033,359.8634524345398,0.3410752901324519,0.003028381528958926,26.281110286712646,19.45274001379824,inf,0.0,0.009509921073913574,0.009509921073913574,0.3410956169159409,0.12787012658670766,-1.3439526318930524,1419.179955482483,0.3451160192489624
15,1489.1964111328125,0.10010613918304445,2142.7810850143433,0.09318815481544722,0.007120690896568962,58.474852807451,168.78173113861672,inf,0.006000000000000005,0.021967929840087885,0.02796792984008789,0.09509218184560952,0.21344644145927186,-0.8959018641897556,11811.920267105103,0.08941411972045897
16,959.8250732421875,0.11809407043457033,2138.4994287490845,0.12064851830337221,0.006000742510137076,56.81824119201559,147.86132803135834,inf,0.006000000000000005,0.0158079090118408,0.021807909011840806,0.12075218502116115,0.1549635631711889,-1.030119152464722,8579.554419994354,0.11599612236022948
17,1489.1964111328125,0.4224180240631103,2221.0777254104614,0.42943647951861613,0.0055540854103679595,63.01219361747791,174.38287665287618,inf,0.006000000000000005,0.013654035568237355,0.01965403556823736,0.4287686211741722,0.18648071962901475,-1.0926907444225336,9640.865623474121,0.423084020614624
18,1489.1964111328125,0.5061380634307862,1955.0356941223145,0.500413831337031,0.009486444486066241,47.72366380516863,109.80649733207481,inf,0.02200000000000002,0.013920023918151836,0.035920023918151855,0.5000148987778826,-0.2984162635633312,-0.8915694322840513,13028.560218811035,0.5068800449371338
19,1489.1964111328125,0.5641780672073364,1739.9574241638184,0.561736931403478,0.002323514576096468,83.71256027619044,241.3599594492261,inf,0.0,0.007670044898986816,0.007670044898986816,0.5626767018570422,0.30102770865215384,-1.2248410078549952,4018.202893257141,0.5642521381378174
20,1489.1964111328125,0.5805501003265381,2051.116951942444,0.5834832746407081,0.002843814985181989,111.15607393199,276.1075315176786,inf,0.0,0.00916600227355957,0.00916600227355957,0.5839996401712573,-0.21121287902015531,-1.3262405508159252,6447.05228805542,0.5873640775680542
21,1489.1964111328125,0.8423740558624269,6621.5876121521,1.0612808244249583,0.17607816929098694,33.91095596776976,58.077122273082615,26.586573641372336,0.16000000000000014,0.5316240453720091,0.6916240453720093,1.0557438851455452,0.10472571296071777,-1.0627253654869315,1066838.6747460365,0.7257760763168334
22,964.721923828125,0.01085804271697998,2025.666067123413,0.011690582741390575,0.005339844825631594,51.632034499536864,120.15459199644306,inf,0.01,0.009833922386169437,0.019833922386169437,0.011679517675815062,0.2543346661431573,-0.837144574072497,9087.238071918488,0.021862030029296875
23,1491.75,0.8948760051727302,5966.4222502708435,0.6029942994595683,0.31777523368739596,33.90979855134534,61.24955068559104,24.75376400564876,0.7900000000000007,0.4556940412521353,1.245694041252136,0.6071831265466268,0.03712521243685241,-1.070500589704573,1749067.4092783928,0.05675804615020752
24,1488.277587890625,0.15962982177734375,2857.8741779327393,0.16432668368021647,0.002825356155257856,105.35445550282796,268.7176920836522,inf,0.0040000000000000036,0.005848117828369137,0.00984811782836914,0.16260811818911255,0.041403535660550994,-0.9866860912485107,6321.267330169678,0.16086983680725095
25,1488.277587890625,0.1756219186782837,1803.5499248504639,0.17919688602145628,0.004499157954498491,40.47926165903215,128.2495368961863,inf,0.0020000000000000018,0.01378998565673828,0.01578998565673828,0.1788434006908691,0.0715797838978829,-1.154994910826276,5626.617370605469,0.17702388763427734
26,1488.277587890625,0.7098278236389162,5851.591820716858,0.7865253590736861,0.10052072777652203,33.293596528964585,62.80676317551326,26.715533897071637,0.17000000000000015,0.26665611743926987,0.43665611743927,0.7833030894551332,-0.16434308608273118,-0.7457069361894169,588930.4290008545,0.5456318855285645
27,1501.9127197265625,0.1286759762763996,5098.882695198059,0.08003661095471543,0.04793006931598049,31.320875920155828,76.36045244356288,15.059780983407608,0.029925971031190768,0.1417420220375043,0.17166799306869507,0.0821441476084348,0.17844488284453375,-1.1613495716757698,215237.05932331085,0.0033839941024780273
28,1488.277587890625,0.03214000988006592,4430.059711456299,0.05755203367142187,0.024311147329065176,36.20647594759675,83.59329838038286,inf,0.018000000000000002,0.0918339557647705,0.10983395576477051,0.06399923141674245,0.8882295864884142,0.15464644122156956,100074.69951915741,0.06709802150726318
29,1488.277587890625,0.23215805816650392,4004.953492164612,0.26535048172122144,0.027571073579322664,45.17294152838285,143.18286808958288,inf,0.018000000000000016,0.0858539409637451,0.10385394096374512,0.265005813110956,0.1380470785557004,-1.0259022831171662,55110.988664627075,0.2190340757369995
30,1488.277587890625,0.3201080560684204,2403.0668449401855,0.3238564269883292,0.0022908650024483965,63.231652069091794,209.50338677747237,inf,0.0,0.00787198543548584,0.00787198543548584,0.32303948496763446,0.031552590240608566,-1.3339813761522872,4426.215644836426,0.32028400897979736
31,196.87448120117188,0.36220407485961914,553.4738254547119,0.3660394981795666,0.002338366745791807,28.391678155637255,29.10577234356943,inf,0.0,0.007861971855163574,0.007861971855163574,0.3655234929998875,0.0746387111445565,-1.1051491710166605,1447.9755859375,0.363070011138916
32,957.980224609375,0.3761200227737426,2091.264654159546,0.3760877759368331,0.002380188461158683,81.3905908090097,209.357786962725,inf,0.0,0.007825970649719294,0.007825970649719294,0.3758176982156727,-0.12370506424730197,-1.284891443603642,4395.091903686523,0.3722800016403198
33,1489.1964111328125,0.0940876188278219,4276.790418624878,0.08140619382243446,0.03982424269777103,31.338356203116664,49.75124857295158,inf,0.08594997549057215,0.06528196907043249,0.15123194456100464,0.08081345201269431,0.09809441105998498,-1.0567376374375594,174021.89199590683,0.06470561027526855
34,1490.9696044921875,0.053026008605957034,8681.53042459488,0.0733035089549763,0.04416373414183184,35.19417291277401,52.887948013121715,18.534663638341122,0.05,0.15369386672973634,0.20369386672973633,0.07242769069488005,0.7533160203983403,0.08112204856071603,307561.87708473206,0.01311194896697998
35,963.221923828125,0.22278193187713624,1547.7150020599365,0.22050096359720991,0.0048811367848092865,46.91070780139759,120.55322860520843,inf,0.010000000000000009,0.007826080322265588,0.017826080322265597,0.2209438656960901,-0.3762473447120992,-0.9093223586510417,7646.445371627808,0.21544396877288816
36,1488.277587890625,0.0582200288772583,1979.9963569641113,0.06598275899887085,0.004661728210084573,68.02955051568838,171.5089410501981,inf,0.01200000000000001,0.003920042991638173,0.015920042991638184,0.0641701342539643,0.029982791064087504,-1.2902327120546901,7075.073253631592,0.05851006507873535
37,1488.277587890625,0.2461720895767212,4851.874454498291,0.27906868327993345,0.03108629714968155,31.51860567192104,67.89826538219188,inf,0.028000000000000025,0.0873839826583862,0.11538398265838623,0.2787521966405641,0.1836462262330031,-1.0913310851760594,155733.43062496185,0.24707794189453125
38,1487.9940185546875,0.2466018877029439,4283.813813209534,0.1919483029127873,0.0464410206280111,32.89352860866456,50.37694623960448,13.688901421217135,0.07588992977142528,0.09783615207671925,0.17372608184814453,0.19266748369913805,0.0683825780943835,-1.1501743780763778,229399.46851682663,0.17615199089050293
39,1500.1707763671875,0.014549912452697754,6386.082995414734,0.028738604012029333,0.016762782877001246,40.79629228363113,69.62984099247119,inf,0.018000000000000002,0.055774099349975584,0.07377409934997559,0.02703021646047188,0.6796937290104959,-0.20284421870340674,81959.75119781494,0.012471914291381836
40,981.0003662109376,0.0925919075012207,1798.8600244522095,0.09450320651133855,0.0024332842950343186,59.389159858226776,146.73291128827827,inf,0.0,0.007776021957397461,0.007776021957397461,0.0943064120317178,0.1633344013049748,-1.138447956021738,2850.6796731948853,0.0935659408569336
41,1491.75,0.08980399417877383,4522.888445854187,0.13926965469227723,0.08026060082313904,33.73956817129132,74.49682524527435,17.68728073088931,0.05197194385528747,0.24574002456664856,0.29771196842193604,0.14160480265543654,0.27083997911249086,-1.1446302108732078,277541.6877770424,0.05869197845458984
42,1501.9127197265625,0.05648209571838381,4120.698932647705,0.06269772872655378,0.015119360595538773,32.43118239772999,81.20485884162888,inf,0.018000000000000016,0.039834029197692855,0.05783402919769287,0.06250513878743717,0.21681630480495628,-1.0506752097253105,66581.21746253967,0.04906404018402099
43,1501.9127197265625,0.12638612365722657,1895.8280868530273,0.12439731157050943,0.002423851409911758,79.12425894107459,282.2318829321678,inf,0.0,0.007838010787963867,0.007838010787963867,0.1256069081237547,-0.11975925606971799,-1.216052568635766,4193.585723876953,0.12378811836242676
44,1501.9127197265625,0.132540132522583,3298.6226167678833,0.16267873039395792,0.01649866188392795,43.799543454327925,148.4676406226856,inf,0.038000000000000034,0.023327934265136685,0.06132793426513672,0.16050959874638976,-0.1414656450885205,-1.0302941697731214,27812.71009349823,0.1326121091842651
45,628.7430419921875,0.032569911003112795,1380.148949623108,0.03460340914518937,0.002888627065662673,37.85974151155223,72.300359559817,inf,0.0020000000000000018,0.007706020355224608,0.00970602035522461,0.034800879897640115,0.46492031224430724,-0.97797806624166,3483.096219062805,0.0328059196472168
46,1491.115966796875,0.160421802520752,3751.356324672699,0.16713452339172363,0.029980026263567782,37.2587323775932,105.89957230532319,24.59175090618073,0.07600000000000007,0.04156002902984615,0.11756002902984622,0.16332989437406548,-0.08523428153032879,-0.9748518484306574,59912.04166316986,0.11075580120086669
47,926.3824462890624,0.01710794734954834,3298.4315004348755,0.0217490031259653,0.004677704773736889,30.457966531128232,40.94273198049552,inf,0.018000000000000002,0.0019539661407470647,0.019953966140747063,0.02164698430700502,-0.3486844359560954,-0.6419369235117074,18487.985684394836,0.019087910652160645
48,1490.9696044921875,0.04512792968750001,4490.177412986755,0.04310443584735577,0.007819884575367959,33.25834458214896,72.22901066845776,inf,0.006000000000000005,0.02777604484558105,0.033776044845581055,0.04388379572492113,0.4953817386082191,-0.43282604686131787,30265.093569755554,0.046443939208984375
49,1490.9696044921875,0.2871779870986939,5283.122027397156,0.2840685892232069,0.03718557320327339,33.59405057064049,55.90588426747555,11.696726728476536,0.05800000000000005,0.08383402061462397,0.14183402061462402,0.28367372001993907,0.14216766943785372,-1.0760429332908954,201866.64987897873,0.2515479326248169
50,1490.61865234375,0.028487972259521488,2903.527187347412,0.044845758234788924,0.014833038930875132,32.280223259707995,63.939411764640326,inf,0.006000000000000005,0.049612087249755854,0.05561208724975586,0.04574219201372859,0.6037911593373111,-0.8053392896519185,31796.019910812378,0.05938398838043213
51,355.878173828125,0.08210599422454834,718.9507884979248,0.08739954357345898,0.003566775316093321,30.80022393167019,41.93465826246763,inf,0.0,0.011947989463806138,0.011947989463806138,0.0879245575978073,0.28242503019090853,-1.1525944860437691,2956.821497440338,0.09170198440551756
52,962.5089111328125,0.21230803298950196,4117.016023635864,0.22484766368351364,0.013865571085608491,32.50443375722754,47.1150226378386,inf,0.008000000000000007,0.04774190616607665,0.05574190616607666,0.2235500167301798,0.8010796559218416,-0.39050159625897995,37347.59438705444,0.2151240110397339
53,215.17050170898435,0.2763160047531128,325.65992164611816,0.27400244701476323,0.0021582969444497472,27.08992091814677,33.381392375159635,inf,0.0,0.0073239803314208984,0.0073239803314208984,0.27432002415940854,0.05977361258693724,-1.2905571591542127,1137.7766785621643,0.27653396129608154
54,1490.9696044921875,0.062475976943969724,2588.948648452759,0.04697795940410467,0.023233890935189825,31.967983986994827,60.697740032167,inf,0.028,0.0757520170211792,0.1037520170211792,0.04744193069689906,0.3346653510112314,-0.4646711877755174,64767.13555765152,0.009100079536437988
55,1490.61865234375,0.2628845329284668,3296.6861610412598,0.28317098018336806,0.01870004861939473,42.56294894535491,127.05850981936496,inf,0.018000000000000016,0.05364204120635985,0.07164204120635986,0.2825791332237635,0.34981991458941303,-0.9833573591174547,32007.33760690689,0.26329851150512695
56,1490.61865234375,0.38087454319000247,3352.900291442871,0.38389311945617566,0.018331485585375007,37.97637556845061,107.3317144403311,inf,0.02200000000000002,0.049758031845092754,0.07175803184509277,0.3828212368689114,0.22790856455291394,-0.8528059519559026,42951.28076791763,0.353312611579895
57,1491.115966796875,0.08759605216979982,3502.3739137649536,0.11667002088749585,0.02852225580152306,34.470903567831236,73.80498889535515,inf,0.020000000000000018,0.09384797096252437,0.11384797096252439,0.11690209451090197,0.4514519972447759,-0.7573139731605871,72285.4847817421,0.09979009628295897
58,237.00460815429688,0.19156201457977295,505.9168167114258,0.18962441864660232,0.0023555421037962424,28.236500109656383,33.03474626159029,inf,0.0020000000000000018,0.005947921752929686,0.007947921752929688,0.1894778781599718,-0.02919648370831053,-1.1910157696024015,1665.9535064697266,0.1864439249038696
59,827.0777587890626,0.2236040153503418,1262.0054244995117,0.22302837610244752,0.0024079273730458145,47.05047441482544,118.6119734090464,inf,0.0,0.007733941078186035,0.007733941078186035,0.223572087432369,0.1631690635811232,-1.2784414144793184,2352.523720741272,0.2243739366531372
60,1491.115966796875,0.5518860397338867,2322.7014894485474,0.5537735331253927,0.004684799197010817,47.051876967070534,147.4920232128813,inf,0.010000000000000009,0.005600085258483878,0.015600085258483887,0.5535850818267442,-0.11137442702863316,-1.289245201715461,5740.328989982605,0.5529220104217529
61,1500.1707763671875,0.01938199329376221,8017.778247833252,0.03351091977747731,0.019042468830116555,39.50482254639362,79.8947719387381,inf,0.018000000000000002,0.06783402633666992,0.08583402633666992,0.03332474797910646,0.9629377662050217,0.2137050234409661,100500.26855802536,0.021314024925231934
62,1491.115966796875,0.030333905220033763,4628.671952724457,0.06539949951886698,0.03869723934435702,29.45129195965996,47.367426513414415,63.05657235098859,0.025920010566713447,0.12192406558990276,0.1478440761566162,0.06396087087228908,0.30406198324102196,-0.9910810496283635,146166.7619957924,0.03215789794921875
63,1490.61865234375,0.06203465843200683,2054.7001094818115,0.06515573859214782,0.0035877453394554002,56.05051382780075,189.3133438999871,inf,0.006000000000000012,0.007736009597778315,0.013736009597778327,0.06568981323263864,-0.0777045215670244,-0.8973708994686973,6726.06165933609,0.06366467475891113
64,202.4136505126953,0.07835676860809326,638.3227787017822,0.08000635633281633,0.002249857470863931,33.95350246803433,37.31495209547634,inf,0.0,0.007637977600097656,0.007637977600097656,0.07939708757009879,0.04487802992019754,-1.247094468863343,1731.628625869751,0.07635676860809326
65,1490.61865234375,0.1900407009124756,3595.746235847473,0.2613215867553029,0.04844367246975723,36.32554260281113,95.3903326420797,15.880725157482992,0.08800000000000008,0.09767013740539543,0.1856701374053955,0.26193174337239383,-0.04458523719709659,-1.018909712966634,96771.24549388885,0.1908247470855713
66,1490.61865234375,0.39007881164550784,3904.772795200348,0.4119815392840679,0.03356071765137756,34.47585273774835,73.6023743325364,inf,0.028000000000000025,0.10189783287048337,0.1298978328704834,0.41536259366944145,0.5502981545615762,-0.8091510493734848,85879.34916973114,0.42773663997650146
67,1490.61865234375,0.5901586742401124,3093.0355434417725,0.5717260203784025,0.031038629403256492,42.81911192061026,106.00375543001188,inf,0.03400000000000003,0.0797900352478027,0.11379003524780273,0.5740190721967937,0.24337653099696896,-1.0148406413801874,47357.937784194946,0.5804266929626465
68,1490.61865234375,0.648448766708374,2239.198984146118,0.6554642878787619,0.011316503155839737,43.266732066785785,109.94043885669085,inf,0.03200000000000003,0.009253924369811983,0.04125392436981201,0.656597702171581,-0.08944403416486395,-1.0551827556178772,15359.689883708954,0.6498486995697021
69,1490.61865234375,0.7460326948165894,2311.7299671173096,0.7237337197248752,0.016694159981666807,42.99900169632374,111.96836961797878,inf,0.03400000000000003,0.029950061798095784,0.06395006179809581,0.7241697618402433,-0.04905712264501058,-0.9114312541123764,26831.377058506012,0.7050247192382812
70,925.6494750976564,0.7743227481842042,1365.0807571411133,0.7788108880402612,0.0029656846744485483,50.48469578633543,122.14885166665515,inf,0.0,0.009585976600646862,0.009585976600646862,0.7780854921176552,0.2272656167812986,-1.2299595238670917,3079.566442966461,0.7743227481842042
71,70.12135314941406,0.7920947074890136,394.98554039001465,0.7958369356520633,0.0022167270481872076,25.79422908133649,14.918086855834211,inf,0.0020000000000000018,0.0053900222778322515,0.007390022277832253,0.7954878170839235,-0.06350197360203386,-1.1730059198813514,1212.328766822815,0.7934647798538208
72,962.5089111328125,0.8204047679901123,1542.1855964660645,0.823969376714606,0.002243698652063255,51.1048507857741,127.02782362589615,inf,0.0020000000000000018,0.005591962814331053,0.007591962814331055,0.8227978948136415,0.11429849485339792,-0.986986230289844,2912.9764947891235,0.8210347890853882
73,113.54832458496092,0.8603407402038574,426.36853408813477,0.8618983123816696,0.002073363700557172,26.391077565211877,17.147173109569994,inf,0.0020000000000000018,0.005008075714111326,0.007008075714111328,0.8618309096469344,0.043560051014402947,-1.0671493513442236,1345.9449558258057,0.8637048006057739
74,1501.9127197265625,0.07011599063873475,3475.0743141174316,0.05285939044258237,0.02151852108388212,33.763164231361095,78.24783719291906,inf,0.03797798156738463,0.04189808368682679,0.07987606525421143,0.05234006360610754,-0.14070966779392247,-1.139115039896781,81639.33111143112,0.022462010383605957
75,1487.9940185546875,0.09466794013977053,4478.6707239151,0.13619903961341537,0.04507344898567318,32.71798037399327,57.07972685499703,32.582497464888995,0.016000000000000014,0.1552501049041748,0.1712501049041748,0.13399477365754817,0.36767822144373,-0.911629737536737,185772.69256353378,0.06865596771240234
76,1489.1964111328125,0.046191926956178575,3446.2315759658813,0.04501044750213623,0.020859253343214246,34.26924166784086,76.54596736977832,inf,0.03984803390503111,0.041772063255308245,0.08162009716033936,0.044534880496421944,-0.06425159045770079,-1.004358189644862,74912.56228590012,0.04733598232269287
77,1501.9127197265625,0.21024746131896976,5177.753975868225,0.20629088520314653,0.015910166029491808,34.948493698035065,76.93734844065523,inf,0.038000000000000034,0.04389594745635983,0.08189594745635986,0.2058823938776528,0.22372029812431413,0.10269792652990795,84645.25173664093,0.1826674938201904
78,981.0003662109376,0.09058399772644044,1720.8823537826538,0.09833375910135704,0.00768946241390492,43.087521958538865,95.96158375275506,inf,0.006000000000000005,0.02154199504852293,0.027541995048522935,0.09810738932796895,0.07203123979259814,-1.1763459300686994,10944.230577468872,0.09927797317504883
79,1500.1707763671875,0.18678198623657227,3173.4314827919006,0.2260197490399237,0.029972073553211485,38.2898268571792,95.96582563081382,6.851768399077656,0.016000000000000014,0.0935379590988159,0.10953795909881592,0.2275266412400627,0.4201283916892696,-0.9236539664173389,62833.60587263107,0.17984402179718015
80,981.0003662109376,0.2963860034942627,1464.5721139907837,0.30573926653180805,0.005529569593400455,40.01700100987594,108.59634992026356,inf,0.006000000000000005,0.013960045814514155,0.01996004581451416,0.3041042899087464,0.2338727382198049,-0.9798927941722417,6442.737162590027,0.2983100414276123
81,1500.1707763671875,0.5144479274749756,2432.480194091797,0.5306713283061981,0.009162901882054602,54.553754932350586,164.42954513013063,inf,0.008000000000000007,0.025851981163024895,0.0338519811630249,0.5297743111856665,0.1031922759441184,-1.0503100335801074,15711.481420516968,0.5150119066238403
82,981.0003662109376,0.6223839616775513,2406.971472263336,0.6251290310457879,0.007045290635771554,41.6821912024832,92.8438994864137,inf,0.010000000000000009,0.015647997856140128,0.025647997856140137,0.6249912628046872,0.051729001080443635,-0.9557496687999985,8211.39166688919,0.6225379705429077
83,1501.9127197265625,0.020910008430480957,5593.894641876221,0.04454796092067838,0.017482436461346253,32.10156635952309,75.42371726178574,inf,0.024,0.043084014415740966,0.06708401441574097,0.04355925985060922,0.15990842474601555,-1.1167696661697077,78199.41565179825,0.022621989250183105
84,1491.115966796875,0.036899927139282224,3875.7191042900085,0.03620051456890565,0.013448642704905736,32.46364367349587,62.809114589597705,inf,0.027999999999999997,0.02595603179931641,0.053956031799316406,0.036431889023494216,0.06703104069560817,-1.023373366495105,56681.5218539238,0.03323197364807129
85,1491.115966796875,0.08094192504882813,2417.1977729797363,0.07721725883691208,0.0033401155374443085,74.56314786620761,196.80626367938282,inf,0.006000000000000005,0.005582016944885249,0.011582016944885254,0.07694432344741294,-0.10288512965720795,-1.1197226778810234,6859.809603691101,0.07094192504882812
86,1491.115966796875,0.4070179977416992,2903.6595726013184,0.4092588233947754,0.003570596512865821,62.770115406036375,190.4142307588104,inf,0.0020000000000000018,0.01140198516845703,0.013401985168457031,0.4078074134474915,0.3422482043806118,-0.7832253887554237,7846.264425754547,0.40435791015625
87,1490.61865234375,0.017076102256774903,4599.996654987335,0.028653266241907106,0.011736382042722109,37.26886024840544,78.48910366245838,inf,0.016,0.03790989780426025,0.05390989780426025,0.02725029184244495,0.024536931477903933,-0.5885574389290826,50573.84335708618,0.007678031921386719
88,1490.61865234375,0.28108597660064705,5193.047882080078,0.27676647661285986,0.04336458319034627,41.76771186750106,97.68596040292326,16.132273347025368,0.020000000000000018,0.14191804409027098,0.161918044090271,0.27685421532123883,0.15456113778845962,-1.1177290005592186,195848.8009467125,0.19940197467803955
89,1491.75,0.1680380220413209,4979.1079931259155,0.14142059711439894,0.03654942444409931,33.8073487718692,51.740614242252946,20.411621938753974,0.08600000000000008,0.06796392345428456,0.15396392345428464,0.14169848243122962,-0.27816998438771234,-0.7126730947952886,180801.70123195648,0.17824792861938477
90,1491.75,0.2641860342025757,1765.062123298645,0.2624518705738915,0.00457350342679267,45.651626118907224,149.91108974613573,inf,0.006000000000000005,0.009815973281860346,0.01581597328186035,0.26255183753490074,-0.05632328916745313,-1.1967043261813586,4930.37562084198,0.26586997509002686
91,1501.9127197265625,0.10690397071838387,4633.686247348785,0.10086835709980295,0.03822321586855718,32.79234427054616,72.84052930763812,20.786010489007605,0.08000000000000007,0.07995812416076653,0.1599581241607666,0.10096674672501184,0.04267582667078203,-0.9250745058292731,170815.32130527496,0.03543400764465332
92,1491.115966796875,0.10494995021820075,4093.7072057724,0.0851423569518654,0.0302157109658591,34.860405450478986,84.39267088680745,inf,0.02200000000000002,0.08965797710418696,0.11165797710418698,0.08793026604429359,0.016902769282137322,-1.2043376268089678,83420.95024299622,0.07434391975402832
93,1491.115966796875,0.16523996543884278,3712.5650339126587,0.1666224269490493,0.007310474461912084,39.05996584160286,116.0638103438741,inf,0.014000000000000012,0.015466032981872546,0.02946603298187256,0.1661485698759984,0.10699337037052488,-0.622295795239717,17811.344423770905,0.16351592540740967
94,1491.115966796875,0.008523924827575684,4486.976848125458,0.030838955580138414,0.01790313075275884,33.790034973224785,93.29057179450797,inf,0.008,0.06570603084564208,0.07370603084564209,0.030818542588679918,0.3649747880266571,-0.7539399197046026,69066.83148527145,0.008975982666015625
95,1491.115966796875,0.07646596431732178,2207.1248931884766,0.08117236478908642,0.0027883468641850735,50.074336799415384,171.20348555621783,inf,0.0,0.009674072265625,0.009674072265625,0.07918163070387721,0.026992442299507417,-1.1410051461265007,3705.5009231567383,0.07668399810791016
96,1491.115966796875,0.0609939193725586,3983.9439930915833,0.07912987293798811,0.020326839460707846,32.556258788776965,58.8798297507259,inf,0.008000000000000007,0.07542409133911132,0.08342409133911133,0.0813218265995225,0.9084659744314016,-0.0711534257024029,71330.76300621033,0.10471391677856444
97,186.04037475585935,0.1388240118026733,605.8000907897949,0.14087378047406673,0.0020226386781770915,26.641775861382484,24.70045080001043,inf,0.0020000000000000018,0.005918000221252467,0.00791800022125247,0.1405536312991917,-0.10853177648908018,-0.8569469968383148,1705.073655128479,0.1400759220123291
98,1487.655517578125,0.1379320249557514,6142.663468360901,0.15589122140829842,0.02826544815909244,40.51578189956801,78.42237202720038,17.305310948113025,0.03398196601867863,0.08776397800445368,0.12174594402313231,0.15539426598309128,-0.08183339823645557,-0.6532946131103832,213882.81264781952,0.09718406200408936
99,1489.1964111328125,0.08236281204223639,4218.101430416107,0.06748288615903161,0.030664718978171607,34.4782962231409,75.9505020573477,inf,0.05800000000000005,0.06980404090881343,0.12780404090881348,0.07032984835367835,0.3636777720349682,-0.684347064932715,110054.72154426575,0.06383085250854492
100,1489.1964111328125,0.2123348970413208,2199.4793882369995,0.22417849227474324,0.008106583607081216,39.6433013253631,136.55930904737258,inf,0.010000000000000009,0.01791392803192135,0.02791392803192136,0.22261256609622176,0.03049482458799994,-1.1748132375284397,9474.74901676178,0.21382486820220947
